STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,YEAR,MONTH,PRCP,TAVG
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2014,12,,-16.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2015,1,,-22.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2015,2,2.2,-25.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2015,3,,-18.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2015,4,,-10.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2015,5,,1.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2015,6,,9.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2015,7,,11.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2015,8,51.5,8.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2015,9,,3.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2015,10,,-5.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2015,11,9.6,-17.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2015,12,,-21.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2016,1,1.9,-15.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2016,2,,-16.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2016,3,,-8.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2016,4,,2.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2016,5,,5.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2016,6,,10.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2016,7,,12.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2016,8,,9.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2016,9,,2.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2016,10,,-4.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2016,11,,-9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2016,12,,-18.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2017,1,,-17.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2017,2,,-21.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2017,3,,-16
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2017,4,,-9.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2017,5,,4.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2017,6,,10
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2017,7,,10.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2017,8,,9.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2017,9,,3.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2017,10,,-1.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2017,11,,-11.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2017,12,,-10.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2018,1,,-21.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2018,2,,-24.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2018,3,,-15.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2018,4,,-5.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2018,5,,0.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2018,6,,9.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2018,7,,10.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2018,8,,9.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2018,9,,4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2018,10,,-6.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2018,11,,-12.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,2018,12,,-12.9
